the_geom,SRC_DATE,SPACE_ID,EditDate,Editor,SHAPE_area,SHAPE_len
"MULTIPOLYGON (((-71.12586204384353 42.39361118708249, -71.12583926781019 42.3936252174895, -71.12580207444363 42.39359203063636, -71.12578524501615 42.39357707566744, -71.12580798418774 42.3935630177105, -71.12582481361686 42.39357797267618, -71.12582485047334 42.393578000236595, -71.12586204384353 42.39361118708249)))",1995,MASS-2211,,,182.60395,61.65280184
"MULTIPOLYGON (((-71.12664912046985 42.39431902141107, -71.12662660219479 42.394333272332794, -71.12659993635829 42.39431013571693, -71.12658531701068 42.39429699911882, -71.12660816683493 42.394283023686704, -71.12662260189796 42.39429602248107, -71.12664912046985 42.39431902141107)))",1995,MASS-2255,,,137.78805,50.45710545
"MULTIPOLYGON (((-71.12662660219479 42.394333272332794, -71.12664912046985 42.39431902141107, -71.12669453339683 42.3943584362192, -71.12667201511796 42.39437268714968, -71.12662660219479 42.394333272332794)))",1995,MASS-2257,,,151.0812,53.77506497
"MULTIPOLYGON (((-71.12713574123462 42.39478472921699, -71.12715870152479 42.39477086379722, -71.12719850688808 42.39480707712404, -71.1271755095739 42.39482094243167, -71.12713574123462 42.39478472921699)))",1995,MASS-2277,,,136.22215,50.04699826
"MULTIPOLYGON (((-71.12708639900629 42.394739813739214, -71.12710935929103 42.394725948329146, -71.12713207880185 42.394746629824745, -71.12715870152479 42.39477086379722, -71.12713574123462 42.39478472921699, -71.12710911851458 42.39476049523925, -71.12708639900629 42.394739813739214)))",1995,MASS-2275,,,168.8678,58.21719715
"MULTIPOLYGON (((-71.12703763264932 42.39469769904524, -71.12706007740807 42.39468336548415, -71.1271053823839 42.394722340725956, -71.12710589790582 42.39472280888641, -71.12710935929103 42.394725948329146, -71.12708639900629 42.394739813739214, -71.12708293762154 42.39473667429577, -71.12703763264932 42.39469769904524)))",1995,MASS-2273,,,162.7423,56.6753723
"MULTIPOLYGON (((-71.12698219853405 42.3946500197187, -71.12700464328844 42.39463568616825, -71.12701779286839 42.39464697942869, -71.12706007740807 42.39468336548415, -71.12703763264932 42.39469769904524, -71.12699534811291 42.394661312981675, -71.12698219853405 42.3946500197187)))",1995,MASS-2271,,,183.5649,61.88093802
"MULTIPOLYGON (((-71.12733836983924 42.39493263175314, -71.12731563067709 42.394946662567925, -71.12725611850212 42.394893619257, -71.12727889467797 42.394879588573694, -71.12733836983924 42.39493263175314)))",1995,MASS-2279,,,201.0042,66.26840343
"MULTIPOLYGON (((-71.12731563067709 42.394946662567925, -71.12733836983924 42.39493263175314, -71.12736263882596 42.39495425119934, -71.12739103430252 42.39497923175258, -71.1273683686895 42.39499334513751, -71.1273399363576 42.39496833701886, -71.12731563067709 42.394946662567925)))",1995,MASS-2281,,,177.279,60.33130318
"MULTIPOLYGON (((-71.1273683686895 42.39499334513751, -71.12739103430252 42.39497923175258, -71.127441306469 42.39502346409222, -71.12741864068957 42.39503760492694, -71.1273683686895 42.39499334513751)))",1995,MASS-2283,,,168.63525,58.1607433
"MULTIPOLYGON (((-71.12765069401338 42.39524344690126, -71.12767361749901 42.39522955382042, -71.12772115721833 42.39527265212929, -71.12772550245475 42.39527659018901, -71.12770257896352 42.395290483280064, -71.12769823372751 42.395286545219484, -71.12765069401338 42.39524344690126)))",1995,MASS-2303,,,177.1017,60.28050767
"MULTIPOLYGON (((-71.12842008664434 42.39592459414042, -71.12844297351018 42.39591064590889, -71.12849589148819 42.39595848103096, -71.12847296791895 42.39597237427321, -71.12842008664434 42.39592459414042)))",2003,MASS-2331,,,180.2859,61.06757944
"MULTIPOLYGON (((-71.12847296791895 42.39597237427321, -71.12849589148819 42.39595848103096, -71.1285025568416 42.39596451203389, -71.12850259402305 42.39596448471334, -71.12851585101566 42.39597649159887, -71.12855042941015 42.39600785802878, -71.12852750583501 42.39602175128179, -71.12849458448791 42.395991899426015, -71.12847296791895 42.39597237427321)))",2003,MASS-2333,,,186.0731,62.52374227
"MULTIPOLYGON (((-71.12836616630334 42.395877249676005, -71.12838872159513 42.395863025978564, -71.12843107871345 42.39589993311993, -71.12843141012135 42.395900236036304, -71.12844297351018 42.39591064590889, -71.12842008664434 42.39592459414042, -71.12840852341803 42.3959141568255, -71.12836616630334 42.395877249676005)))",1995,MASS-2329,,,181.1666,61.29714908
"MULTIPOLYGON (((-71.12831426989217 42.39583199720615, -71.12833682517949 42.39581777351878, -71.12838872159513 42.395863025978564, -71.12836616630334 42.395877249676005, -71.12831426989217 42.39583199720615)))",1995,MASS-2327,,,173.139,59.28709916
"MULTIPOLYGON (((-71.12826918727163 42.395792721327425, -71.128291742555 42.39577849764871, -71.12832367608833 42.39580631577189, -71.12833682517949 42.39581777351878, -71.12831426989217 42.39583199720615, -71.12830112080219 42.39582053945672, -71.12826918727163 42.395792721327425)))",1995,MASS-2325,,,150.3286,53.58400515
"MULTIPOLYGON (((-71.12868760182447 42.39613227721733, -71.12866464121397 42.39614617037773, -71.12861654795228 42.396102549314406, -71.12863947153716 42.39608865604395, -71.12868760182447 42.39613227721733)))",2003,MASS-2335,,,164.31285,57.07063422
"MULTIPOLYGON (((-71.12866464121397 42.39614617037773, -71.12868760182447 42.39613227721733, -71.12873352239656 42.39617394296037, -71.12871059880142 42.39618783624928, -71.12866464121397 42.39614617037773)))",2003,MASS-2337,,,156.9255,55.22435364
"MULTIPOLYGON (((-71.13061850560857 42.39787531429867, -71.13064113466822 42.397861172724234, -71.1306606928213 42.397878385843875, -71.13066072984269 42.3978783859627, -71.13066135599988 42.39787893678341, -71.13069277413877 42.397906615371745, -71.13067010805304 42.39792075683739, -71.13063868991705 42.39789307824295, -71.13063806375985 42.39789252742211, -71.13061850560857 42.39787531429867)))",1995,MASS-2423,,,173.1852,59.29879281
"MULTIPOLYGON (((-71.13026500409123 42.397561329292465, -71.13028763327799 42.39754716034646, -71.13033768915064 42.39759108884002, -71.13031509698057 42.397605257914634, -71.13026500409123 42.397561329292465)))",2003,MASS-2409,,,167.6138,57.91088071
"MULTIPOLYGON (((-71.13031509698057 42.397605257914634, -71.13033768915064 42.39759108884002, -71.13036881308105 42.397618382406684, -71.13036907303176 42.39761824603887, -71.13038413562153 42.39763182261358, -71.13038575589268 42.39763330960778, -71.1303628689923 42.397647230779995, -71.13035937026439 42.397644091318334, -71.13031509698057 42.397605257914634)))",2003,MASS-2411,,,160.75765,56.21492374
"MULTIPOLYGON (((-71.1303628689923 42.397647230779995, -71.13038575589268 42.39763330960778, -71.13042269425239 42.39766660387582, -71.13042269409198 42.39766663131583, -71.13043153283488 42.397674590022326, -71.13040864592965 42.39768851120355, -71.13039980718766 42.39768055249533, -71.1303628689923 42.397647230779995)))",2003,MASS-2413,,,155.78155,54.94312732
"MULTIPOLYGON (((-71.13040864592965 42.39768851120355, -71.13043153283488 42.397674590022326, -71.13048209758331 42.39772016651869, -71.13045921051226 42.39773411514987, -71.13040864592965 42.39768851120355)))",2003,MASS-2415,,,172.07045,59.01621954
"MULTIPOLYGON (((-71.13045921051226 42.39773411514987, -71.13048209758331 42.39772016651869, -71.1305295688114 42.39776296156395, -71.13052934764573 42.39776279621054, -71.13050686587965 42.397777075438995, -71.13045921051226 42.39773411514987)))",2003,MASS-2417,,,161.56665,56.54414898
"MULTIPOLYGON (((-71.13050686587965 42.397777075438995, -71.13052975295575 42.39776312679851, -71.1305295688114 42.39776296156395, -71.1305307473994 42.397764008089055, -71.13053093170412 42.397764145883585, -71.13058021351613 42.39780755041253, -71.13055754744069 42.39782169185631, -71.13050826563328 42.397778287317784, -71.13050686587965 42.397777075438995)))",1995,MASS-2419,,,169.72665,58.58064175
"MULTIPOLYGON (((-71.13055754744069 42.39782169185631, -71.13058021351613 42.39780755041253, -71.13063955076534 42.39785979561272, -71.13063958778669 42.39785979573155, -71.13064113466822 42.397861172724234, -71.13061850560857 42.39787531429867, -71.13061692170584 42.397873937186866, -71.13055754744069 42.39782169185631)))",1995,MASS-2421,,,204.37275,67.10183084
"MULTIPOLYGON (((-71.13067010805304 42.39792075683739, -71.13069277413877 42.397906615371745, -71.13074338221257 42.397951176588165, -71.13072071612214 42.39796531806358, -71.13067010805304 42.39792075683739)))",1995,MASS-2425,,,169.8712,58.45903865
"MULTIPOLYGON (((-71.13088732758422 42.39810911971831, -71.13090969879849 42.3980947577403, -71.13091069357311 42.39809558414741, -71.130947200395 42.398126791375645, -71.13094723725631 42.39812681893443, -71.13095047897185 42.398129600826266, -71.13096370755026 42.39814029018311, -71.13094185191048 42.39815512031433, -71.13092836546349 42.39814421060355, -71.13092482901774 42.398141180800884, -71.13088832219853 42.398109973565674, -71.13088732758422 42.39810911971831)))",1995,MASS-2431,,,177.672,60.409734
"MULTIPOLYGON (((-71.13083265973788 42.39806235029983, -71.13085503094806 42.39804798833227, -71.13090969879849 42.3980947577403, -71.13088732758422 42.39810911971831, -71.13083265973788 42.39806235029983)))",1995,MASS-2429,,,180.278,61.09042487
"MULTIPOLYGON (((-71.13078351762714 42.398020318358654, -71.13080588883356 42.39800595640055, -71.13085503094806 42.39804798833227, -71.13083265973788 42.39806235029983, -71.13078351762714 42.398020318358654)))",1995,MASS-2427,,,162.0336,56.52604389
"MULTIPOLYGON (((-71.13110217783571 42.39828498913081, -71.13112403332262 42.39827018640965, -71.13116961453208 42.398307102846296, -71.13116961437201 42.39830713028635, -71.13117996878414 42.39831550539953, -71.13115811329462 42.39833030813115, -71.131147758883 42.39832193301603, -71.13110217783571 42.39828498913081)))",1995,MASS-2435,,,179.06345,60.76412103
"MULTIPOLYGON (((-71.1310498165762 42.398242590260175, -71.13107167222088 42.39822776010875, -71.13112403332262 42.39827018640965, -71.13110217783571 42.39828498913081, -71.1310498165762 42.398242590260175)))",1995,MASS-2433,,,167.61185,57.90194894
"MULTIPOLYGON (((-71.1315929037478 42.39867970191236, -71.13161490686393 42.39866498189351, -71.13166708134483 42.3987077915109, -71.13164507822593 42.398722511539546, -71.1315929037478 42.39867970191236)))",1995,MASS-2453,,,168.3192,58.05976667
"MULTIPOLYGON (((-71.13164507822593 42.398722511539546, -71.13166708134483 42.3987077915109, -71.1317069859548 42.3987405460371, -71.13171892669563 42.39874991403699, -71.13169743980252 42.39876499245466, -71.13168524086801 42.39875545898297, -71.13164507822593 42.398722511539546)))",1995,MASS-2455,,,167.04645,57.7481856
"MULTIPOLYGON (((-71.13154124524685 42.3986373055211, -71.13156324836027 42.398622585512015, -71.13161490686393 42.39866498189351, -71.1315929037478 42.39867970191236, -71.13154124524685 42.3986373055211)))",1995,MASS-2451,,,166.6766,57.64943063
"MULTIPOLYGON (((-71.13019582895 42.397254321572255, -71.13021864202392 42.397240345313925, -71.13026563545193 42.397282452925324, -71.13026928769547 42.39728465990437, -71.13026976736404 42.397284935851076, -71.13025104580659 42.39730197116778, -71.13025056629844 42.397301667780944, -71.13024691405457 42.397299460801314, -71.13024282221272 42.39729645663284, -71.13019582895 42.397254321572255)))",2003,MASS-2408,,,177.01895,60.27480205
"MULTIPOLYGON (((-71.13014636802565 42.39721001075665, -71.13016918125506 42.397196007067976, -71.13021551160968 42.39723753631775, -71.13021864202392 42.397240345313925, -71.13019582895 42.397254321572255, -71.13019269837557 42.39725154001546, -71.13019269853606 42.397251512575465, -71.13014636802565 42.39721001075665)))",2003,MASS-2406,,,167.65205,57.92239338
"MULTIPOLYGON (((-71.13010364716713 42.39717167618573, -71.13012646023161 42.39715769994547, -71.1301280070848 42.39715907694526, -71.13016918125506 42.397196007067976, -71.13014636802565 42.39721001075665, -71.13010519385962 42.39717308062591, -71.13010519402016 42.397173053185846, -71.13010364716713 42.39717167618573)))",2003,MASS-2404,,,144.9419,52.22985933
"MULTIPOLYGON (((-71.13005385478938 42.39712708985811, -71.1300766680093 42.39711308618749, -71.13012646023161 42.39715769994547, -71.13010364716713 42.39717167618573, -71.13005385478938 42.39712708985811)))",2003,MASS-2402,,,168.7273,58.18894461
"MULTIPOLYGON (((-71.13000468862545 42.39708305433287, -71.13002753870076 42.3970690782309, -71.1300766680093 42.39711308618749, -71.13005385478938 42.39712708985811, -71.13000468862545 42.39708305433287)))",2003,MASS-2400,,,166.62095,57.64990961
"MULTIPOLYGON (((-71.12975975311706 42.39686189140166, -71.12978252960711 42.39684783278926, -71.12980271576282 42.3968651852838, -71.12982945403462 42.39688897994288, -71.1298066777009 42.39690301112433, -71.1297801235715 42.39687938169584, -71.12975975311706 42.39686189140166)))",1995,MASS-2390,,,157.0715,55.26870887
"MULTIPOLYGON (((-71.12969912116245 42.39680975132627, -71.1297215290469 42.39679541713405, -71.12978252960711 42.39684783278926, -71.12975975311706 42.39686189140166, -71.12969912116245 42.39680975132627)))",1995,MASS-2388,,,201.2504,66.31326963
"MULTIPOLYGON (((-71.12964088649187 42.3967591830455, -71.1296634418115 42.39674495910121, -71.12969235600578 42.3967701602644, -71.12970462138729 42.39678087411207, -71.1297215290469 42.39679541713405, -71.12969912116245 42.39680975132627, -71.12968221350417 42.396795208301036, -71.12968202920413 42.396795070505114, -71.12966980068371 42.396784384214264, -71.1296697638237 42.39678435665508, -71.12964088649187 42.3967591830455)))",1995,MASS-2386,,,193.5714,64.39664263
"MULTIPOLYGON (((-71.12959565510705 42.39671977001819, -71.12961821042279 42.39670554608258, -71.12961916797717 42.39670639982202, -71.1296634418115 42.39674495910121, -71.12964088649187 42.3967591830455, -71.12959661266137 42.39672062375777, -71.12959631794273 42.396720375844104, -71.12959565510705 42.39671977001819)))",1995,MASS-2384,,,150.8412,53.71211484
"MULTIPOLYGON (((-71.12954089234435 42.39667061232921, -71.12956370535245 42.396656636198806, -71.129578510164 42.39666991020735, -71.12961821042279 42.39670554608258, -71.12959565510705 42.39671977001819, -71.12955566013369 42.396683886221474, -71.12954089234435 42.39667061232921)))",1995,MASS-2382,,,185.39935,62.34456943
"MULTIPOLYGON (((-71.12928733809194 42.39642982805016, -71.12931015123009 42.396415824529214, -71.12934016625722 42.39644264832321, -71.12936417865126 42.39646404698458, -71.12934143938789 42.39647807819462, -71.12931738981484 42.39645670684939, -71.12931735311611 42.39645665185005, -71.12928733809194 42.39642982805016)))",1995,MASS-2362,,,182.8319,61.70057936
"MULTIPOLYGON (((-71.12934143938789 42.39647807819462, -71.12936417865126 42.39646404698458, -71.1294082263374 42.39650323676981, -71.12941131998052 42.39650599078912, -71.129388543692 42.396520021889124, -71.12938544988832 42.39651729530926, -71.12938545004918 42.39651726786919, -71.12934143938789 42.39647807819462)))",1995,MASS-2364,,,159.05925,55.77691781
"MULTIPOLYGON (((-71.12923655230921 42.396384387499594, -71.12925932842175 42.3963703838693, -71.12931015123009 42.396415824529214, -71.12928733809194 42.39642982805016, -71.12923655230921 42.396384387499594)))",1995,MASS-2360,,,171.99585,59.00843699
"MULTIPOLYGON (((-71.12918289380968 42.39633641313679, -71.12920566991677 42.39632240951696, -71.12925932842175 42.3963703838693, -71.12923655230921 42.396384387499594, -71.12918289380968 42.39633641313679)))",1995,MASS-2358,,,181.5287,61.40659619
"MULTIPOLYGON (((-71.12902083989502 42.39619339195565, -71.12904346887102 42.39617922324976, -71.129053339617 42.396187898847586, -71.12908726136376 42.39621767144377, -71.1290646323838 42.39623184015814, -71.1290307106401 42.39620206755543, -71.1290307108011 42.39620204011536, -71.12902083989502 42.39619339195565)))",1995,MASS-2352,,,146.7121,52.67985835
"MULTIPOLYGON (((-71.12896916584413 42.396147975860316, -71.12899179465444 42.39613383460447, -71.12904346887102 42.39617922324976, -71.12902083989502 42.39619339195565, -71.12896916584413 42.396147975860316)))",1995,MASS-2350,,,173.1392,59.29070497
"MULTIPOLYGON (((-71.12891741653837 42.39610277902289, -71.12893997194757 42.39608852777814, -71.12897021168303 42.396114858466035, -71.12899179465444 42.39613383460447, -71.12896916584413 42.396147975860316, -71.12894761957295 42.39612905471717, -71.12891741653837 42.39610277902289)))",1995,MASS-2348,,,173.01655,59.25041595
"MULTIPOLYGON (((-71.12854686499429 42.39573868196382, -71.1285240517702 42.39575271277576, -71.12848527242424 42.3957180673449, -71.12848523556536 42.395718039785386, -71.1284777228085 42.395711320030806, -71.1285005358667 42.39569731666798, -71.12850804862433 42.39570403642105, -71.12854686499429 42.39573868196382)))",1995,MASS-2324,,,156.83135,55.2007299
