Intersecti,Intersec_1,the_geom,NodeNumber,TurnRestri,P_X,P_Y,Street1,Street2,EditDate,created_us,created_da,last_edite,last_edi_1,GlobalID
Montague St & River St,2,POINT (-71.11255081699103 42.362599806058746),1882,,760879.26,2957398.42,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{3978D57B-4027-4BF5-B121-3C0ED35D1F46}
State St & Windsor St,2,POINT (-71.09679306616543 42.36254298108543),1883,,765138.04,2957397.45,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{9C0D8490-EFC1-4E70-A6E0-EFF3D1845E93}
Dock St & Main St,2,POINT (-71.08708213933872 42.362492474137966),2146,,767762.6,2957391.6,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{ED9285C1-9F4A-4DF9-9B11-963167B3400A}
Pearl St & Watson St,2,POINT (-71.10499916456635 42.36250285481334),1887,,762920.33,2957372.45,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{8D484AB4-7E44-43F4-97A7-B90304CF1CE3}
Osborn St & State St,2,POINT (-71.09536405442887 42.36243549839305),1888,,765524.43,2957360.11,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{B477C418-041E-4866-A4AD-2DCC2B75630F}
Magazine St & Perry St,2,POINT (-71.10741081409557 42.36244783358934),1890,,762268.65,2957349.39,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{4E5CA976-9E5E-4672-83C3-8EB461598F93}
Brookline Pl & Franklin St,2,POINT (-71.10169808337616 42.362426408016006),1891,,763812.61,2957348.74,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{72B69B85-DC81-4BEB-85AC-C7BFB849E9F7}
Eastern Connector & Hayward St & Main St,3,POINT (-71.08517281618363 42.36234752112658),2148,,768278.87,2957341.28,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{53E1ED69-C16C-48EA-AE5A-54369D13790C}
Laurel St & Pleasant St,2,POINT (-71.11009374027837 42.36242488198714),1892,,761543.6,2957337.7,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{9AD90E6A-8FE6-46FE-892A-2059BE1F6B93}
Green St & Sidney St,2,POINT (-71.1001917676812 42.362383779776614),1894,,764219.78,2957335.11,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{7A3927CC-084D-4375-AB40-D421F48BEF2E}
Cottage Ct & Cottage St,2,POINT (-71.10560053640467 42.36239798174006),1895,,762757.98,2957333.48,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{A11408BB-7E96-4A0E-B6B1-A0706BDD030F}
Auburn Pk & Auburn St & Brookline St,3,POINT (-71.10294578262028 42.36233004180124),1898,,763475.57,2957312.05,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{6AE65412-0C6C-4800-A9C0-45D7C4B7CEB5}
First St & Memorial Dr,2,POINT (-71.07887693502067 42.362217703818914),2149,,769980.63,2957302.31,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{D59CDF55-7EEF-4167-AF27-12AF9320C271}
Fairmont Ave & Fairmont St,2,POINT (-71.11184843405483 42.36233192054211),1899,,761069.53,2957301.66,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{F1EF085E-66A4-4183-A963-0BFF22B96F8D}
Salem St & Watson St,2,POINT (-71.10463529028777 42.36228419096152),1901,,763019.04,2957293.22,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{0AE78799-79C9-44C6-8F0C-D0C7215C34D1}
Magazine St & Upton St,2,POINT (-71.10759326705414 42.362280957520355),1902,,762219.62,2957288.35,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{6B0D2918-D35B-455C-BF2A-5C01DD403578}
Main St & Wadsworth St,2,POINT (-71.08423909369323 42.36219445976312),1903,,768531.49,2957286.73,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{5C09FF5C-1146-4B96-8C65-F669221C303F}
Putnam Ave & River St,2,POINT (-71.11354650860335 42.36225745673821),1904,,760610.73,2957272.44,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{14A2CB1C-2E00-4EFC-A27A-83AD95644CC6}
Cottage St & Pearl St,2,POINT (-71.10530728655658 42.362222342409666),1905,,762837.53,2957269.84,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{10984ABD-855D-417C-A0E0-88E6B71E70B8}
Chalk St & Pleasant St,2,POINT (-71.1103365164349 42.362218993161314),1907,,761478.33,2957262.37,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{0ABED196-9832-4932-BFD4-D95E34851BC8}
Broadway & Main St,2,POINT (-71.08266720482655 42.36207115527337),1912,,768956.53,2957243.87,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{A1E466D5-2434-4C56-84AC-C14FE5BE0AAD}
Blanche St & Green St,2,POINT (-71.09966513720221 42.362066515615524),1910,,764362.65,2957220.16,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{E46F2438-8A33-4535-B60D-415D9904E0E6}
Pleasant St & Rockwell St,2,POINT (-71.11053339115897 42.362052161308476),1913,,761425.4,2957201.33,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{E665E5F7-328E-4F66-812E-FFA0CF1100C0}
Andrew St & Fairmont St,2,POINT (-71.11138887513047 42.36203724597345),1915,,761194.22,2957194.84,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{38BBD5A4-A3B8-4852-8196-5324AFF54E28}
Massachusetts Ave & Village St,2,POINT (-71.09796200558844 42.3619857435985),1916,,764823.08,2957192.89,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{203C9417-D00B-4D9B-950A-6546BFB88B2B}
Lopez St & Pearl St,2,POINT (-71.10556103714643 42.36199155756259),1918,,762769.34,2957185.42,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{600D62FE-D9BD-4B68-88C6-DBF868460239}
Blackstone St & River St,2,POINT (-71.11430732785102 42.362008735211276),1920,,760405.52,2957180.87,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{D288DBCC-C515-461D-9262-8D06C06BEAD8}
Deacon St & Dock St,2,POINT (-71.08714369615788 42.36189928687127),1921,,767747.01,2957175.35,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{622057FE-DF35-4B77-9FB2-7DA4976912CE}
Main St & Memorial Dr,2,POINT (-71.07976843106941 42.36185210462375),2150,,769740.35,2957167.89,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{A7BF1401-6A28-4452-A7B4-DD600C6979CA}
Auburn Pk & Brookline Pl,2,POINT (-71.10225629985766 42.36192403241715),1922,,763662.6,2957164.96,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{48CF24C9-2962-4AB9-BFB1-2DF882208B62}
Lawrence St & Magazine St,2,POINT (-71.10797261302787 42.36193921356779),1923,,762117.67,2957163.34,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{671D7ADB-6E1C-46D6-98DC-5C732AE9EF94}
Front St & Windsor St,2,POINT (-71.0968837412979 42.361889301660014),1924,,765114.66,2957159.12,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{EB4FB8E3-E560-4CC7-9317-7D9971116F26}
Front St & Massachusetts Ave,2,POINT (-71.097801617789 42.361890731498356),1925,,764866.59,2957158.47,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{EFC473F8-77A3-4142-9417-488264F287B6}
Rollins Ct & Watson St,2,POINT (-71.10399133284051 42.36189794124451),1926,,763193.73,2957153.27,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{5654F6D4-C863-475E-8053-E18B88762EEF}
Carleton St & Deacon St,2,POINT (-71.086201110139 42.3618175009196),1927,,768001.9,2957146.78,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{6FB17502-AEEF-4360-9CE4-E21368932E81}
Franklin St & Sidney St,2,POINT (-71.10074886480035 42.361867138328876),1928,,764070.1,2957146.13,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{430103DF-7BF8-4FC1-8527-5C0AD0D781D6}
Brookline St & Pilgrim St,2,POINT (-71.10343344015367 42.36177840759649),1932,,763344.71,2957110.41,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{AEEAF8B4-6D72-4A0A-97DF-A36A1ACEF878}
Landsdowne St & Massachusetts Ave,2,POINT (-71.09755626240573 42.36174553445748),1933,,764933.15,2957105.87,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{2088244A-376C-4D02-8830-683ED71AC707}
Albany St & Portland St,2,POINT (-71.0939821015959 42.3617302831625),1934,,765899.14,2957104.89,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{31AF28FF-4B7C-411F-B83C-4F699FCCD46D}
Kelly Rd & Magazine St,2,POINT (-71.10815628965325 42.36177143522077),1935,,762068.31,2957101.97,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{C43C5049-DED7-4B6A-8F54-71BAB83B856A}
Fairmont St & Pleasant St,2,POINT (-71.11091017781408 42.36173268097978),1936,,761324.1,2957084.44,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{6000C83E-DDD7-4A20-8EC3-B2CADA40EEDA}
Allston St & Putnam Ave,2,POINT (-71.11346339337616 42.36170207737616),1938,,760634.11,2957070.15,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{BE49BA2B-273D-48B7-AA64-22C7EBD97921}
Brookline St & Watson St,2,POINT (-71.10355927202552 42.36163806998649),1939,,763310.94,2957059.11,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{AE7F5D38-67BC-4E3B-902B-C48FC9BB514F}
Pearl St & Perry St,2,POINT (-71.105993593015 42.36159742594915),1942,,762653.1,2957041.25,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{2643A77F-7CF3-4585-8034-E1CF229C30AC}
Decatur St & Pearl St,2,POINT (-71.10612045300351 42.361481154672965),1946,,762619.01,2956998.72,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{D9B4A021-D8A2-4E38-B433-BD6F818CDC06}
Brookline Pl & Pilgrim St,2,POINT (-71.10278806139802 42.36142603557354),1948,,763519.73,2956982.81,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{AA90DE4E-9977-4B3C-B55D-E9A21915C571}
Memorial Dr & River St & River Street Bridge,3,POINT (-71.11596263631986 42.3614618635536),1949,,759959.05,2956979.56,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{B754B1A2-AFFF-4A2F-B760-D67B19684EEF}
Massachusetts Ave & Windsor St,2,POINT (-71.09695301417372 42.36138880413274),1950,,765096.8,2956976.64,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{4C5C6BCF-17EA-46CE-A853-B6021A97A5F3}
Corporal McTernan St & Magazine St,2,POINT (-71.1085368670015 42.36142703182496),1951,,761966.03,2956975.99,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{7DD236F8-8896-49B7-AFB6-9B1AC5B5410D}
Green St & Landsdowne St,2,POINT (-71.09845743060283 42.36134771884073),1952,,764690.28,2956959.75,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{AE0C4779-A205-48CF-9771-5570C188D27A}
Allston St & Fairmont Ave,2,POINT (-71.11297277683187 42.36138502278231),1953,,760767.23,2956955.21,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{1605636F-A4CD-4DC8-829E-646DB2877EEE}
Chalk St & Magazine St,2,POINT (-71.10871930861384 42.361261032019186),1955,,761917,2956915.27,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{7519CB78-79BD-4712-838F-7C9D63D7C856}
Pleasant St & Prince St,2,POINT (-71.1114705339374 42.3612605627487),1956,,761173.44,2956911.7,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{6F78C905-3FEC-426E-9596-9D741DD81EF6}
Brookline St & Pacific St,2,POINT (-71.10394626925869 42.361229547170225),1957,,763207.04,2956909.75,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{22CF4B4E-DAA4-4453-B91A-17CE26A6E23B}
Cross St & Landsdowne St,2,POINT (-71.09883332226752 42.36118419351777),1958,,764588.97,2956899.68,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{E7F5AB9A-34FA-4E9B-A10F-D492A126E382}
Amherst St & Wadsworth St,2,POINT (-71.08439164531997 42.361102618262066),1960,,768492.2,2956888.64,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{E3A80DE9-D7CA-4055-BF44-3FEDD324E0C2}
Brookline St & Lopez St,2,POINT (-71.10408164637161 42.36110082187718),1962,,763170.67,2956862.67,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{11EE8D3F-3E41-4ADE-A559-4DCB5117E146}
Lawrence St & Pearl St,2,POINT (-71.10655182899664 42.36108523324475),1963,,762503.09,2956853.9,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{06D3A2C6-4604-4862-BA50-D9A955F30323}
Franklin St & Landsdowne St,2,POINT (-71.09927548543543 42.360990603213345),1966,,764469.8,2956828.57,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{DD2BAB79-4564-4448-A542-CADD21DD56F5}
Erie St & Magazine St,2,POINT (-71.10909989101742 42.36091481566502),1969,,761814.72,2956788.63,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{C51DFC02-3A07-42A2-898B-7BF64A9CE054}
Brookline Pl & Pacific St,2,POINT (-71.10336813439024 42.360887178828506),1970,,763363.87,2956785.71,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{C069F782-7E76-4F52-899B-C4C3DED0F080}
Albany St & Massachusetts Ave,2,POINT (-71.0960122636013 42.36082771360297),1971,,765352.02,2956773.37,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{609E41FD-14F5-418D-ADAB-FB2FB2176A27}
Pearl St & Valentine St,2,POINT (-71.10679712175686 42.36086242942854),1972,,762437.17,2956772.4,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{4023A1BE-BE9F-41D6-8D2D-E26C26373171}
Pilgrim St & Sidney St,2,POINT (-71.10188474150416 42.360829476896456),1973,,763764.88,2956766.55,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{AA5FFBA4-37FA-435E-ACE1-FBF42FA40F1A}
Amherst St & Hayward St,2,POINT (-71.08536216779687 42.36077021780639),1974,,768230.49,2956766.23,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{0CD49C23-EF84-418C-B9E7-4E070D3DDEFD}
Cross St & Purrington St,2,POINT (-71.09808519875017 42.36074856519359),1975,,764791.91,2956741.88,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{BF4AE276-C50C-4478-8724-4649C8521C1D}
Allston St & Pleasant St,2,POINT (-71.1120345295385 42.36078488673701),1976,,761021.8,2956737.66,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{892C8D71-B2EE-4C96-B79E-9C843B38A6B6}
Fairmont St & Magazine St,2,POINT (-71.1092714596892 42.360759479938025),1977,,761768.61,2956731.81,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{D606FBE1-B72E-4681-B851-3CA3C1EEC502}
Brookline St & Tudor St,2,POINT (-71.10449859154818 42.36070664205652),1978,,763058.65,2956718.5,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{E8B62721-206D-4861-839E-CA6475A6EB68}
Brookline St & Decatur St,2,POINT (-71.10462186920624 42.36058945454036),1979,,763025.53,2956675.64,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{A497EBBB-1581-4F49-AB46-E34B04AF39CE}
Corporal McTernan St & Pearl St,2,POINT (-71.10711367643555 42.360573928246595),1980,,762352.1,2956666.87,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{B3138A54-B1F3-41D8-ACD1-6BF1D2FAC018}
Allston St & Stinson Ct,2,POINT (-71.11159044052675 42.36052141034864),1982,,761142.26,2956642.19,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{0F8362A2-F8EE-4CB3-99B3-A0D66CE9CD08}
Amherst St & Carleton St,2,POINT (-71.08639037749018 42.36043000391922),1983,,767953.2,2956640.9,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{AC66FE42-8446-4148-A9E6-E05DB7F49EF1}
Pearl St & Speridakis Ter,2,POINT (-71.10720551121557 42.36049049253474),1984,,762327.42,2956636.35,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{5F273F13-4AB2-4561-B7DD-55C3FCFDBD64}
Memorial Dr & Wadsworth St,2,POINT (-71.08389813727011 42.36033100799849),1985,,768626.95,2956608.1,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{2B5311F2-EB8E-4D42-8C7B-C1BD3AE1CB05}
Hamilton St & Magazine St,2,POINT (-71.1096592893741 42.36040705726958),1986,,761664.38,2956602.9,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{E55EB652-C329-41A6-8A57-DEF89D9EFEB5}
Pacific St & Sidney St,2,POINT (-71.10247880950313 42.36036020806994),1987,,763605.12,2956594.79,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{F1A89883-8AAE-4CD0-B5FB-9AE5D799FF09}
Albany St & Cross St,2,POINT (-71.09730016501928 42.3602655495641),1988,,765004.91,2956566.86,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{9AF9CEA5-B67A-4854-B1E6-31D73990F182}
Allston St & Kenwood St,2,POINT (-71.11120730407178 42.36030451327117),1991,,761246.17,2956563.62,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{C41F57B0-9C9D-4DF5-B3BC-4AAB1CC52106}
,0,POINT (-71.10431520959922 42.361595231195146),1941,,763106.71,2957042.55,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{CC0AD3A7-C5CF-4158-897B-9A6C2FFD3057}
,0,POINT (-71.0744512091595 42.36144761306787),2225,,771178.13,2957027.61,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{AD8D68B9-13DF-45B9-B5BE-FCEABD1F5822}
,0,POINT (-71.07900214536697 42.361456349087376),1945,,769948.16,2957024.69,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{A3ABF907-301B-44D8-8074-3BD9E8463DF9}
,0,POINT (-71.11740817339103 42.361022963500865),1967,,759569.09,2956817.86,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{021D4EBD-7E36-4121-81A2-209CE38899B6}
,0,POINT (-71.08230035776856 42.360863386312126),2224,,769057.83,2956804.22,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{26A7FE2D-FFDF-43AF-8555-722EAF56D6BE}
,0,POINT (-71.1109559748458 42.36053710241356),1981,,761313.71,2956648.69,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{5F63FE3A-4E49-456F-ABE1-184DD136BE17}
,0,POINT (-71.11193474125301 42.36021161325853),1996,,761049.72,2956528.87,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{03C71944-7B82-4840-851A-DEB2B539DF89}
,0,POINT (-71.10611747429995 42.359838125102705),2007,,762622.58,2956399.97,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{7527D234-53EA-4649-A60F-16AB78EB6E5E}
,0,POINT (-71.10549387819887 42.35946443884437),2015,,762791.75,2956264.57,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{7E5D5D77-5D21-4B4D-9CE2-C640088D06CA}
,0,POINT (-71.11016163401416 42.35940549719234),2017,,761530.28,2956237.29,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{4EC4CD02-61C6-4A91-90CE-2B2AED26DA36}
,0,POINT (-71.10982226640081 42.359106750566895),2024,,761622.5,2956128.84,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{A47DA09D-5CC0-4284-80F9-671FFFFA03C1}
,0,POINT (-71.1136252223045 42.357633394570854),2051,,760597.09,2955587.24,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{F4E3E0F1-F31F-4494-AEFC-A4EC44B59107}
,0,POINT (-71.11036993305872 42.356793780799265),2074,,761478.33,2955285.27,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{4C63C45A-828E-4BAC-9303-6A37397EAEC3}
Danforth St & Memorial Dr,2,POINT (-71.09474721962586 42.35669791488485),2075,,765701.07,2955270.01,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{93035E81-9D80-4C33-9C7A-B1C161EC2583}
Amherst Aly & Endicott St,2,POINT (-71.09687763736542 42.356628760131684),2077,,765125.37,2955242.08,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{913C0294-3C06-4BF3-80AA-EF9BF3B3D422}
Brookline St & Chestnut St,2,POINT (-71.10880195720792 42.356637862430276),2078,,761902.39,2955230.39,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{C936944E-D55A-4A3E-A120-A52628BBE599}
Putnam Ave & Sidney St,2,POINT (-71.10672972951636 42.35662722744242),2079,,762462.5,2955229.09,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{C896C4FF-C08B-453A-AD0A-BD647E066280}
Talbot St & Waverly St,2,POINT (-71.10486216656905 42.35654687272226),2080,,762967.41,2955202.14,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{AD0C5BD4-5680-4D16-8BE8-62FBDC09611E}
Glenwood Ave & Pearl St,2,POINT (-71.11146247550822 42.35651233937769),2082,,761183.5,2955181.36,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{BF48FC17-C430-41DF-A24D-B53B6ABBFB58}
Fort Washington Pl & Sidney St,2,POINT (-71.10697387193883 42.35639017735427),2083,,762396.91,2955142.4,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{62CE5602-5DE5-431B-9EA4-94372A2392D6}
Henry St & Rockingham St,2,POINT (-71.1104516432931 42.35640022662691),2084,,761456.9,2955141.75,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{F24EC948-DED5-40EF-B350-E9928867BC72}
Grove Ave & Putnam Ave,2,POINT (-71.1061072601904 42.35627316820864),2085,,762631.34,2955100.84,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{64FBF098-F5D8-45F9-B9AB-3726A94701C4}
Magazine St & Memorial Dr,2,POINT (-71.11421135621526 42.35627391268541),2086,,760440.91,2955091.1,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{B898ACD7-5AEE-410D-A509-C36C55CBCFA2}
Endicott St & Memorial Dr,2,POINT (-71.09654942695336 42.35610101896875),2089,,765214.99,2955050.18,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{9FF06413-9A19-4C9E-B2B5-1F101C72248B}
Hastings Sq & Henry St,2,POINT (-71.10998478097001 42.35613400474907),2090,,761583.53,2955045.31,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{F1B9A618-2A27-44E1-8733-8F45987D28E9}
Amherst Aly & Vassar St,2,POINT (-71.10332069073658 42.355997166868775),2092,,763384.98,2955003.75,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{F1DCCF9E-DB1E-48B4-B3C4-61EAE04C2251}
Amherst Aly & Fowler St,2,POINT (-71.09914996015097 42.35596042292432),2093,,764512.34,2954995.63,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{CD9CA60E-CF16-4204-9ED0-E788501079BF}
Granite St & Pearl St,2,POINT (-71.11201586189252 42.355992090761944),2094,,761034.79,2954991.09,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{53F0A10F-1835-459E-B4FA-22243090ADF5}
Putnam Ave & Waverly St,2,POINT (-71.10551829114598 42.3559352184912),2095,,762791.1,2954978.42,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{0CE099CB-1A7D-4900-90BA-4F86A1DB66B7}
Rockingham Pl & Rockingham St,2,POINT (-71.11094952156564 42.35592520966659),2097,,761323.12,2954968.03,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{EFA99777-9CD5-428C-83E4-1609620EC8AA}
Brookline St & Henry St,2,POINT (-71.10957775374112 42.35590275165494),2098,,761693.93,2954961.54,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{204020E1-F713-4805-B562-38EEBC6F71A4}
Chestnut St & Sidney St,2,POINT (-71.10751035395879 42.35589305258829),2099,,762252.74,2954960.57,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{232C3612-618F-4680-885F-34ACD5054796}
Endicott St & Memorial Dr,2,POINT (-71.0963698447724 42.35581615630254),2183,,765264.02,2954946.6,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{CEE11990-CEFB-414F-B917-9857A1B17863}
Granite St & Rockingham St,2,POINT (-71.11131314934114 42.35559144139377),2103,,761225.39,2954845.95,,,,,11/30/1899 12:00:00 AM +0000,,11/30/1899 12:00:00 AM +0000,{12851BED-C8A3-4B51-B3A0-840119F48D69}
